,Q1,Q3,Q4,Q2
1069,25.199362,25.435898,24.453075,24.911665
1070,25.091785,25.375912,24.4124,25.119898
1071,24.983706,24.62655,25.329924,25.059816
1072,24.833807,24.768461,25.582298,24.815424
1073,25.16281,25.36712,24.349394,25.120672
1074,25.193876,25.176537,24.453457,25.176126
1075,25.09942,25.128075,24.526531,25.245974
1076,25.216368,25.079754,24.898823,24.80506
1077,25.030539,24.914309,25.185326,24.869822
1078,25.245705,25.118002,24.78119,24.855103
1079,24.990412,25.321907,24.584957,25.10272
1080,24.99941,24.65036,25.22262,25.127617
1081,25.12792,24.964705,24.667744,25.239635
1082,24.899755,24.67119,25.62314,24.805918
1083,24.86583,24.584,25.660648,24.889523
1084,25.004208,24.811747,25.315437,24.868607
1085,25.063812,24.633785,25.205357,25.097054
1086,24.884481,24.717676,25.58872,24.80912
1087,24.898306,24.536776,25.64878,24.916147
1088,25.0096,24.621712,25.214785,25.153902
1089,24.865215,25.041965,24.84014,25.252682
1090,24.925837,24.513063,25.554588,25.006516
1091,24.744492,24.676899,25.52608,25.05253
1092,25.195477,25.407335,24.418068,24.979118
1093,24.892828,24.551394,25.496775,25.059
1094,24.858784,24.642515,25.594574,24.90413
1095,25.134975,25.49385,24.416672,24.954504
1096,25.098148,24.831013,24.910053,25.160784
1097,24.820068,24.579012,25.70194,24.898983
1098,24.916847,24.552217,25.519192,25.011747
1099,25.041607,24.755318,25.246164,24.95692
1100,24.96514,24.756397,25.06642,25.212038
1101,24.932056,24.741785,25.133022,25.193134
1102,25.127665,25.012917,24.690474,25.168947
1103,25.065527,24.658575,25.213787,25.062107
1104,25.205463,25.431473,24.469076,24.893988
1105,25.125536,25.457243,24.38858,25.028637
1106,25.149149,25.012201,24.60101,25.23764
1107,25.01401,24.668945,25.370422,24.946623
1108,25.124908,25.441599,24.467293,24.9662
1109,24.7682,24.874325,25.256815,25.10066
1110,24.843935,24.704124,25.576935,24.875004
1111,24.921122,24.712883,25.167332,25.19866
1112,24.810406,24.947552,25.412441,24.829601
1113,24.952389,24.760506,25.519642,24.767464
1114,24.987381,24.576696,25.478226,24.957699
1115,25.190908,25.210047,24.501768,25.09728
1116,25.147402,25.283285,24.571177,24.998133
1117,25.281212,25.170097,24.56792,24.980766
1118,25.111475,24.860239,25.233942,24.794346
1119,25.119457,25.305483,24.44173,25.133339
1120,25.079193,25.063297,24.586256,25.271248
1121,25.209698,25.343817,24.378344,25.068146
1122,25.192335,24.845058,25.074608,24.887993
1123,24.856123,24.778076,25.460949,24.904854
1124,25.176138,25.13058,24.921043,24.772238
1125,24.98736,24.679241,25.11769,25.215706
1126,25.080248,24.781912,24.92625,25.211588
1127,25.138247,24.74604,25.212896,24.902813
1128,25.19243,25.1044,24.49671,25.206459
1129,24.962708,24.726704,25.501797,24.80879
1130,25.203445,25.34872,24.336397,25.111433
1131,25.228172,25.228607,24.728018,24.8152
1132,24.872326,25.237728,24.822115,25.067833
1133,25.212315,25.360626,24.560001,24.867058
1134,25.026434,24.651152,25.41312,24.90929
1135,24.919912,24.765253,25.494667,24.820171
1136,25.006369,24.807552,25.38368,24.802399
1137,25.089682,25.425983,24.498222,24.98611
1138,25.157097,25.38184,24.374266,25.0868
1139,24.850883,25.002142,25.344027,24.802944
1140,24.94369,24.750349,25.090778,25.215187
1141,25.057575,25.096926,24.882658,24.962833
1142,25.102398,25.043812,25.066217,24.787573
1143,24.968159,24.81185,25.461647,24.758348
1144,25.179932,25.455479,24.476809,24.887781
1145,24.934849,24.6073,25.59477,24.863077
1146,25.013527,24.818243,25.421038,24.747196
1147,25.186989,25.288338,24.73465,24.790024
1148,24.86313,24.561308,25.594082,24.981482
1149,25.210392,25.361813,24.371828,25.055965
1150,24.94512,24.698717,25.548304,24.807856
1151,25.237217,25.3577,24.375603,25.02948
1152,25.259796,25.343075,24.485554,24.911583
1153,25.045353,25.411966,24.63461,24.908075
1154,24.979952,25.28315,24.936958,24.799942
1155,24.874437,24.744173,25.524002,24.857397
1156,25.20152,25.25219,24.391783,25.1545
1157,24.768179,24.932978,25.387897,24.91095
1158,25.097599,24.772722,25.26836,24.861322
1159,24.945349,25.228409,24.768656,25.057592
1160,24.786112,24.64937,25.423485,25.141031
1161,25.115067,24.957241,24.6872,25.240496
1162,25.184452,25.340683,24.454372,25.020498
1163,25.264204,25.21862,24.644218,24.872953
1164,25.015228,24.788357,25.40237,24.794044
1165,25.119204,25.494436,24.40705,24.979313
1166,24.995024,25.42769,24.53444,25.04285
1167,25.238377,25.120323,24.605585,25.035719
1168,25.203842,25.422985,24.49352,24.879646
1169,24.764181,24.681736,25.6309,24.923185
1170,24.901707,24.869339,25.172579,25.056372
1171,24.884472,24.911606,25.438711,24.765215
1172,24.835718,24.56205,25.540375,25.061855
1173,24.991951,24.56038,25.499662,24.948002
1174,25.197083,25.230858,24.78591,24.786144
1175,24.840296,25.119602,24.973146,25.066957
1176,25.208002,25.29594,24.392935,25.103125
1177,25.2366,25.40397,24.377142,24.982294
1178,25.140022,25.42772,24.368664,25.063595
1179,24.92343,24.611626,25.488844,24.976097
1180,25.030624,24.599613,25.46744,24.902325
1181,24.767729,24.96079,25.351128,24.92035
1182,25.175514,25.391998,24.483736,24.94875
1183,25.137016,24.987715,25.097397,24.777872
1184,24.884815,25.312992,24.836636,24.965557
1185,24.900501,24.557804,25.605816,24.935883
1186,24.771872,24.825424,25.518057,24.884651
1187,24.94356,24.98461,24.828287,25.243547
1188,25.03324,24.881836,24.970901,25.114023
1189,25.208536,25.14751,24.520012,25.12394
1190,25.05919,25.268602,24.440224,25.231981
1191,25.13182,25.08892,24.993578,24.785677
1192,25.059792,24.885586,25.239235,24.815392
1193,24.82313,24.718014,25.62924,24.82962
1194,25.262234,25.141108,24.541052,25.05561
1195,24.9527,24.70205,25.466839,24.878416
1196,25.071234,25.281912,24.881824,24.765034
1197,24.747381,24.679907,25.49457,25.078138
1198,25.155819,25.321733,24.36666,25.155794
1199,25.231691,25.207884,24.612408,24.948019
1200,24.99501,24.701021,25.319138,24.984833
1201,24.835072,25.087044,25.212347,24.865541
1202,25.138226,24.88092,25.139627,24.841234
1203,25.0939,25.30616,24.771812,24.828123
1204,25.123474,25.451439,24.344723,25.080362
1205,24.945108,25.374403,24.718979,24.961506
1206,25.219784,25.02035,24.911291,24.848574
1207,25.026571,25.252449,24.548534,25.172445
1208,24.851982,25.041145,24.931904,25.174969
1209,25.052845,25.381575,24.66598,24.899609
1210,25.255337,25.336529,24.467644,24.940483
1211,25.18752,25.355026,24.437008,25.020447
1212,25.090921,25.487848,24.422077,24.99915
1213,24.910107,24.566221,25.391335,25.132343
1214,24.860065,24.733162,25.579792,24.826982
1215,25.100574,25.472406,24.467365,24.959656
1216,24.803925,24.659542,25.654448,24.882078
1217,24.863873,25.08553,24.972271,25.07832
1218,25.097033,25.064718,24.728624,25.109621
1219,24.850527,24.777264,25.52992,24.842293
1220,24.94029,24.757504,25.35947,24.942741
1221,24.74513,24.712723,25.586298,24.955854
1222,25.154966,25.137033,24.486162,25.22184
1223,25.031046,24.910841,24.786163,25.271946
1224,24.981813,24.574543,25.38058,25.063065
1225,25.065502,25.459284,24.561394,24.913824
1226,24.798525,24.569094,25.662687,24.969692
1227,24.96071,24.919458,25.387018,24.732815
1228,24.784569,24.889013,25.33697,24.989452
1229,25.114191,25.138626,24.498274,25.248905
1230,24.824057,24.861015,25.427128,24.887804
1231,24.9648,24.841003,25.357925,24.836277
1232,25.148836,25.362644,24.688122,24.800396
1233,24.876722,24.687826,25.615715,24.819733
1234,25.267962,25.111353,24.572426,25.04826
1235,24.909147,24.5823,25.649515,24.859034
1236,25.176573,25.312355,24.38224,25.128838
1237,24.86876,25.094055,25.107363,24.929817
1238,25.157747,25.426826,24.319782,25.095644
1239,24.985958,25.356943,24.49395,25.163141
1240,25.118208,25.343704,24.56536,24.972721
1241,24.83694,24.77689,25.58197,24.804197
1242,24.824831,25.050917,25.270515,24.85374
1243,24.862616,24.935844,25.338093,24.863451
1244,25.0987,25.481886,24.421104,24.998304
1245,25.125212,25.149477,24.486074,25.239235
1246,25.187504,25.237305,24.414421,25.160772
1247,24.957777,24.712036,25.540361,24.789825
1248,24.948027,24.666243,25.269693,25.116041
1249,25.151041,25.060978,24.616072,25.171904
1250,25.031244,24.794897,25.367964,24.805893
1251,25.168955,24.916445,24.896572,25.018034
1252,25.124708,25.408224,24.615713,24.851353
1253,24.778131,24.93448,25.406826,24.880568
1254,24.965616,24.553059,25.45396,25.027359
1255,24.94697,24.763868,25.47746,24.811705
1256,25.051117,24.960163,24.812166,25.176556
1257,25.104607,25.03439,24.942387,24.918623
1258,25.169716,25.447786,24.332394,25.050112
1259,24.907192,24.529346,25.578531,24.984928
1260,24.93406,24.54649,25.407595,25.111849
1261,25.082132,25.347414,24.616602,24.953852
1262,24.92389,25.03489,25.26298,24.778236
1263,25.021214,25.343922,24.506382,25.128477
1264,25.071463,24.756775,25.369612,24.802155
1265,25.054363,25.339302,24.477001,25.129341
1266,24.852642,24.949564,25.381432,24.816366
1267,25.045841,25.29445,24.752289,24.90742
1268,24.848701,25.070387,24.983828,25.09708
1269,25.174454,25.338799,24.386518,25.100235
1270,25.107754,25.047285,24.619677,25.225288
1271,25.096857,24.912167,24.758139,25.23284
1272,25.074467,25.49936,24.441233,24.98495
1273,25.1774,25.011364,24.930641,24.880596
1274,25.109074,24.850945,25.221956,24.81803
1275,25.17339,25.436104,24.316368,25.074144
1276,24.969889,24.753553,25.462877,24.813683
1277,24.82095,24.625418,25.682827,24.870802
1278,25.002121,25.163052,24.652416,25.182411
1279,25.278297,25.13555,24.59439,24.991762
1280,24.777773,25.015318,25.101366,25.105545
1281,25.110638,24.848612,25.255922,24.784826
1282,24.769024,24.926544,25.38819,24.916239
1283,25.027939,24.913864,25.236732,24.821463
1284,24.947866,24.581345,25.324123,25.146671
1285,24.848593,24.672626,25.34599,25.13279
1286,25.226227,25.355152,24.397436,25.021189
1287,25.105684,25.187788,24.914955,24.791578
1288,25.12315,25.498463,24.420105,24.958286
1289,25.243145,25.134975,24.790483,24.831388
1290,24.798395,25.051748,25.232092,24.917763
1291,24.932362,24.71886,25.529108,24.81967
1292,24.763098,24.91042,25.42065,24.905828
1293,25.028198,24.701054,25.196764,25.073975
1294,25.00695,25.066227,25.182402,24.744417
1295,24.79304,25.034332,25.171814,25.00081
1296,25.001291,24.782543,25.38761,24.828566
1297,25.074163,25.438341,24.380524,25.106976
1298,25.04042,25.292925,24.50134,25.16531
1299,24.967356,24.985304,25.25587,24.79147
1300,24.889355,24.5416,25.472229,25.096819
1301,24.808903,24.575377,25.567532,25.048183
1302,25.08299,24.852835,25.208887,24.855293
1303,25.152353,25.32904,24.537289,24.981321
1304,25.195286,25.431978,24.377865,24.994871
1305,24.891495,24.65796,25.287289,25.163258
1306,24.737999,24.699038,25.533686,25.029282
1307,25.128328,25.035631,24.589367,25.246672
1308,25.149895,25.224567,24.519707,25.105835
1309,24.89553,24.54865,25.507217,25.048595
1310,24.765339,24.74356,25.548628,24.94247
1311,24.969797,24.832083,25.075165,25.12296
1312,25.068539,24.807089,25.212196,24.912176
1313,24.823164,25.042969,25.029198,25.104666
1314,24.785234,24.71552,25.631649,24.8676
1315,24.910925,24.795387,25.084833,25.208858
1316,24.895273,24.844934,24.996605,25.263193
1317,25.16841,24.902191,24.741713,25.187689
1318,25.082335,25.004044,24.967552,24.946068
1319,24.910084,24.789057,25.143423,25.157436
1320,24.948236,24.887754,25.426487,24.73753
1321,24.875933,24.705854,25.532228,24.885984
1322,24.86174,25.08862,25.232393,24.817244
1323,25.123728,24.82141,25.20566,24.849207
1324,24.886925,24.713505,25.58445,24.815117
1325,24.945581,24.615568,25.607193,24.831657
1326,25.003792,24.857048,25.226978,24.912184
1327,24.911549,24.658064,25.211521,25.218868
1328,24.844955,24.878946,25.472101,24.803997
1329,25.187365,25.365158,24.561417,24.886053
1330,25.098392,25.382969,24.681816,24.836817
1331,25.054594,24.984598,25.033346,24.927464
1332,25.02097,24.596842,25.47466,24.907532
1333,25.282658,25.227562,24.550161,24.939627
1334,24.930574,24.73336,25.531044,24.805016
1335,24.909426,24.618738,25.331173,25.140663
1336,24.799168,24.653244,25.668257,24.87933
1337,24.914148,24.675407,25.453156,24.957293
1338,25.270525,25.04815,24.71783,24.963497
1339,24.799824,24.982094,25.360302,24.857777
1340,25.045666,25.441074,24.402557,25.11071
1341,24.85081,24.7508,25.148874,25.249517
1342,25.096243,24.999022,25.16886,24.73588
1343,24.847307,24.719255,25.61855,24.814882
1344,24.775963,25.050947,25.16558,25.007507
1345,25.011686,24.626469,25.512064,24.849785
1346,25.03635,25.367393,24.486832,25.109425
1347,24.879822,25.172094,24.866413,25.081673
1348,25.260166,25.25756,24.495886,24.986391
1349,25.082636,24.703594,25.347311,24.866457
1350,24.920834,24.601864,25.301012,25.176283
1351,25.166262,24.858995,24.95016,25.024582
1352,25.008207,25.274202,24.48626,25.231335
1353,24.88282,25.086731,24.920872,25.109583
1354,25.074963,25.479845,24.509445,24.935745
1355,24.914547,25.085989,24.95451,25.044954
1356,24.761787,24.754555,25.580544,24.903116
1357,24.794617,25.017231,25.101393,25.086758
1358,24.812021,24.890285,25.474936,24.822762
1359,25.046078,24.891134,25.214592,24.848194
1360,25.042173,25.34534,24.476782,25.135698
1361,25.119904,25.162607,24.92667,24.790815
1362,24.959381,25.275469,24.669693,25.095453
1363,24.822994,24.633724,25.360981,25.182304
1364,24.85057,24.567245,25.58028,25.001904
1365,25.220957,24.93949,24.94773,24.891829
1366,25.16537,24.912104,24.834255,25.088274
1367,24.92906,24.525742,25.570118,24.975079
1368,25.12528,25.311062,24.432291,25.131369
1369,25.147343,25.217623,24.863873,24.771162
1370,25.192204,25.441643,24.359755,25.006395
1371,25.038338,24.725342,25.37954,24.856783
1372,24.855324,24.616112,25.389553,25.13901
1373,25.06674,25.08874,25.105885,24.738646
1374,24.947435,24.631878,25.587181,24.833504
1375,24.800894,24.679153,25.365997,25.15396
1376,25.109747,24.818161,24.918951,25.153145
1377,24.792164,24.562475,25.665897,24.97946
1378,24.96574,25.38563,24.707493,24.941143
1379,25.25779,24.930542,24.903225,24.908442
1380,25.13524,24.874882,24.962906,25.026972
1381,25.154833,25.44623,24.32022,25.07872
1382,25.249493,25.004805,24.72029,25.025412
1383,25.163715,25.084368,24.598494,25.153423
1384,24.87371,24.512342,25.60214,25.01181
1385,25.1131,24.920124,25.213894,24.752884
1386,24.937162,24.90277,25.232315,24.927752
1387,24.786272,24.969555,25.361076,24.883097
1388,24.95578,24.660376,25.537127,24.846722
1389,25.151188,25.186956,24.575285,25.08657
1390,25.272837,25.240252,24.490585,24.996325
1391,25.097366,25.159874,24.514277,25.228483
1392,24.956871,24.58888,25.573254,24.88099
1393,25.226492,25.018906,24.86625,24.888357
1394,24.999443,25.443665,24.527502,25.029385
1395,24.933315,24.772398,25.16533,25.128954
1396,24.804811,24.684805,25.64051,24.869875
1397,25.136562,25.334934,24.40972,25.11879
1398,24.84859,24.832626,25.507149,24.811634
1399,25.104607,25.500101,24.42027,24.975023
1400,25.15368,25.141808,24.507927,25.196583
1401,24.883717,24.568098,25.43979,25.10839
1402,24.956417,24.992407,24.955303,25.095875
1403,25.141317,25.151855,24.504608,25.202227
1404,25.248232,25.16695,24.74497,24.83984
1405,24.971176,25.216528,24.996881,24.815407
1406,25.246937,25.127087,24.573849,25.052128
1407,24.83375,24.90361,25.132517,25.130125
1408,24.757387,24.717001,25.566875,24.958738
1409,25.163614,25.010124,25.02053,24.805727
1410,25.284279,25.207367,24.501726,25.006622
1411,24.773928,25.01174,25.263515,24.950829
1412,25.038958,24.656967,25.418913,24.885162
1413,25.105143,24.938587,24.702961,25.253311
1414,24.994211,25.186062,24.95547,24.864258
1415,25.136507,25.290922,24.40181,25.170767
1416,25.209633,25.214443,24.43896,25.136969
1417,25.165712,25.341305,24.455519,25.037464
1418,25.064781,24.980722,25.18135,24.773144
1419,24.891865,25.094349,25.216124,24.797659
1420,25.123491,24.7464,25.257233,24.872879
1421,24.912458,25.082737,24.724998,25.279808
1422,24.815367,24.7164,25.635305,24.832928
1423,25.102217,25.479395,24.369535,25.04885
1424,24.820293,24.87043,25.474045,24.835226
1425,25.032827,25.209635,24.533045,25.224491
1426,25.188976,25.450287,24.343977,25.016764
1427,24.770601,24.868473,25.443045,24.91788
1428,24.88082,24.565582,25.676378,24.877218
1429,25.097084,25.242788,24.528831,25.131294
1430,24.864878,24.986176,25.342527,24.80642
1431,24.978346,25.1742,24.98283,24.864624
1432,24.866144,24.82991,25.423483,24.880466
1433,25.184559,25.447565,24.327969,25.039907
1434,24.8075,25.005621,25.162638,25.024239
1435,24.877224,24.887852,25.454102,24.78082
1436,24.844133,25.020134,25.291506,24.844234
1437,25.20123,25.276724,24.553041,24.969011
1438,25.128942,24.904345,25.19328,24.773441
1439,24.923824,25.326813,24.613306,25.136057
1440,24.853264,24.609388,25.668203,24.869148
1441,25.226343,25.260675,24.623371,24.88961
1442,25.229448,25.199186,24.539131,25.032234
1443,25.105154,25.225079,24.45786,25.211903
1444,24.854044,24.53875,25.648325,24.958876
1445,25.11423,25.194683,24.95058,24.740509
1446,25.0202,24.609344,25.491434,24.879017
1447,25.133593,25.118443,24.545965,25.202
1448,24.947912,25.348759,24.617607,25.085724
1449,24.762112,24.899534,25.422424,24.915932
1450,25.273674,25.18788,24.642,24.89644
1451,25.25535,25.117012,24.737892,24.889746
1452,24.866854,24.608786,25.417624,25.106737
1453,24.79517,24.873741,25.132307,25.198778
1454,24.90964,25.029844,25.290901,24.769623
1455,24.888603,25.193867,25.084099,24.833431
1456,25.030005,25.3424,24.432137,25.195461
1457,24.984114,24.715408,25.498373,24.802103
1458,25.142956,24.752848,25.031652,25.072548
1459,25.032982,24.936117,25.0361,24.994806
1460,24.838022,25.143332,25.012115,25.006533
1461,24.831814,24.584934,25.678057,24.905197
1462,25.152544,25.03198,25.0565,24.75898
1463,25.04202,25.273663,24.458881,25.225433
1464,25.23808,25.383415,24.436695,24.941803
1465,24.874891,25.240602,24.910112,24.974396
1466,25.00886,24.627663,25.496426,24.867052
1467,24.79685,24.743351,25.590017,24.86979
1468,25.234571,24.985697,24.682041,25.097694
1469,25.101488,25.13911,24.502874,25.256527
1470,24.850956,24.606354,25.40919,25.133505
1471,24.871685,24.518785,25.646341,24.963188
1472,24.820139,25.106478,25.177479,24.895905
1473,25.16835,25.274727,24.382322,25.174606
1474,25.127563,25.241228,24.804726,24.826479
1475,24.95834,24.68995,25.531298,24.820408
1476,25.210953,25.255262,24.73392,24.799864
1477,24.970304,25.027079,24.824015,25.178606
1478,25.245005,25.319757,24.471016,24.964216
1479,24.826925,24.909193,25.441265,24.822615
1480,24.762054,24.76911,25.56619,24.902649
1481,25.211386,25.36887,24.350742,25.069008
1482,25.183672,24.968859,24.68056,25.166908
1483,24.97977,24.770134,24.986195,25.263897
1484,24.857725,25.250805,24.906538,24.984928
1485,25.133514,25.172632,24.734291,24.959558
1486,24.893595,25.045681,25.288233,24.772491
1487,25.281975,25.07638,24.686523,24.955124
1488,25.251839,25.215986,24.470366,25.06181
1489,24.8679,24.98121,24.882925,25.267962
1490,25.266869,25.288588,24.444744,24.999798
1491,25.161003,25.224722,24.454096,25.16018
1492,25.19384,25.240528,24.451668,25.11396
1493,24.767612,24.607063,25.656664,24.968662
1494,25.262732,25.196495,24.480938,25.059834
1495,25.108915,24.896553,24.783234,25.211302
1496,24.973997,24.55559,25.551525,24.918888
1497,24.853077,24.653162,25.583849,24.909908
1498,25.07544,25.3679,24.37784,25.17881
1499,24.889036,24.52724,25.494343,25.089386
1500,25.168648,24.80697,24.966038,25.058344
1501,24.900133,24.68371,25.582224,24.833927
1502,24.924492,24.523514,25.48762,25.064373
1503,24.91446,24.933115,25.377113,24.77531
1504,24.968615,24.828867,25.388157,24.814358
1505,24.8442,24.599358,25.485683,25.070759
1506,25.054329,25.489962,24.480343,24.975365
1507,25.042702,25.323215,24.768456,24.865631
1508,25.120657,25.343746,24.356678,25.17891
1509,25.236256,25.122982,24.763245,24.877518
1510,25.26917,25.278717,24.44903,25.003082
1511,24.859287,24.52752,25.535738,25.077456
1512,24.882792,24.931238,24.886736,25.299236
1513,24.82742,24.55229,25.50735,25.112936
1514,24.897015,24.861795,25.245594,24.995596
1515,25.069098,25.395922,24.50334,25.03164
1516,25.11426,25.326925,24.394238,25.164574
1517,24.870668,24.611332,25.647861,24.870134
1518,25.140884,25.434425,24.345898,25.078794
1519,25.114674,25.394943,24.365734,25.124655
1520,24.924759,24.92638,25.349537,24.799326
1521,25.144327,24.892477,24.763748,25.199444
1522,25.215488,25.018553,24.752079,25.013885
1523,24.951714,24.929264,25.303825,24.815197
1524,24.953846,24.62974,25.442719,24.973692
1525,24.872818,25.022867,25.189854,24.91446
1526,24.949255,25.199715,24.681278,25.16976
1527,24.916029,24.733028,25.5159,24.835045
1528,24.893078,24.545399,25.650146,24.91138
1529,25.015974,25.457447,24.595135,24.93144
1530,24.852613,24.718798,25.585402,24.843191
1531,25.105265,25.100508,24.688896,25.105333
1532,25.0083,25.424805,24.639854,24.927046
1533,24.96401,24.962114,24.76849,25.305384
1534,24.856771,25.061625,25.123007,24.958591
1535,24.913162,25.041893,24.949377,25.095562
1536,25.121624,25.383436,24.540785,24.95415
1537,24.9207,25.187143,25.08682,24.805334
1538,24.897697,25.145111,25.133112,24.824087
1539,24.836317,24.778704,25.568203,24.816776
1540,25.15251,25.387281,24.527792,24.932415
1541,25.087187,24.868158,24.798273,25.246378
1542,24.871063,24.599285,25.67969,24.84996
1543,25.202604,25.366741,24.39509,25.035563
1544,24.826347,25.167274,25.0295,24.976881
1545,24.817488,24.56626,25.673271,24.942984
1546,25.161135,24.997585,24.641617,25.199673
1547,24.888472,25.074287,25.225014,24.812223
1548,25.150126,25.022411,24.585968,25.241497
1549,24.911667,24.803553,25.520342,24.76444
1550,25.155275,25.39221,24.32683,25.125689
1551,24.861685,25.262913,24.820644,25.054758
1552,25.124758,25.499937,24.41463,24.960665
1553,25.0701,25.080505,24.575233,25.274164
1554,24.90883,25.009027,25.314724,24.76742
1555,25.180948,25.387972,24.34756,25.083525
1556,24.807735,24.542253,25.673113,24.976898
1557,25.01091,24.597559,25.421978,24.969553
1558,24.805017,24.904718,25.449884,24.840374
1559,25.123802,24.816097,24.924543,25.13555
1560,25.170826,25.438982,24.329935,25.060257
1561,25.05945,24.774748,24.943338,25.22247
1562,25.285393,25.202682,24.511305,25.000626
1563,24.86801,24.746365,25.586048,24.799582
1564,24.876068,24.864742,25.292782,24.966408
1565,25.053274,25.401825,24.393358,25.151543
1566,25.093157,25.117699,24.647247,25.141901
1567,25.245491,25.099976,24.775852,24.878683
1568,25.264067,25.187752,24.682764,24.865416
1569,24.983044,24.6764,25.279266,25.061298
1570,25.16134,24.975582,24.86014,25.00294
1571,25.02683,25.05573,25.05573,24.861708
1572,25.052744,24.906902,25.293499,24.746862
1573,25.214445,25.433413,24.348501,25.003641
1574,24.845068,24.72097,25.614405,24.819555
1575,25.04211,25.448128,24.626307,24.883453
1576,24.875841,25.175062,24.821842,25.127253
1577,25.052565,25.185171,24.56895,25.193316
1578,25.252348,25.244156,24.477919,25.025585
1579,25.023634,24.668158,25.383228,24.92498
1580,24.833609,24.865965,25.397083,24.903334
1581,25.092587,25.46945,24.375347,25.062614
1582,25.12218,24.78891,24.913052,25.175861
1583,24.864016,24.777395,25.556425,24.80217
1584,24.9648,24.659267,25.39864,24.977299
1585,25.004509,24.755728,25.024015,25.215754
1586,25.185247,25.34159,24.561218,24.911938
1587,24.89672,24.865042,25.47539,24.762844
1588,24.944618,25.317291,24.701927,25.036165
1589,24.851238,24.63441,25.626724,24.887627
1590,24.766888,24.821318,25.519812,24.891985
1591,24.992046,24.562181,25.489828,24.955944
1592,24.96523,24.83772,24.937752,25.259293
1593,24.928246,24.777615,25.519833,24.774307
1594,25.142204,25.489681,24.387825,24.980288
1595,25.223175,25.247864,24.417664,25.111298
1596,25.040451,25.15755,24.530891,25.271109
1597,25.167862,24.950342,25.061455,24.820332
1598,25.05987,24.681517,25.159285,25.09933
1599,25.155405,25.485447,24.361399,24.997755
1600,24.933743,24.691387,25.586939,24.787926
1601,24.833118,25.188658,24.925228,25.052994
1602,24.955664,24.773758,25.12295,25.147635
1603,24.966831,24.864836,25.191912,24.976421
1604,25.141672,25.298347,24.373941,25.186039
1605,25.112925,25.150326,24.504194,25.232565
1606,24.919653,24.844904,25.45638,24.779064
1607,25.075632,25.487694,24.503654,24.933022
1608,24.977386,24.70149,25.088638,25.232485
1609,25.100159,25.360096,24.52224,25.017504
1610,24.94455,25.141768,25.152508,24.761173
1611,25.17075,24.990593,24.667137,25.171528
1612,24.773417,24.786251,25.562725,24.877605
1613,24.802612,24.804148,25.462637,24.930605
1614,24.990953,24.779324,25.404491,24.825226
1615,25.14809,25.448435,24.321415,25.08206
1616,25.228891,25.125751,24.78401,24.861345
1617,25.016005,24.823137,24.932898,25.22796
1618,24.963478,25.14177,25.089485,24.805271
1619,25.133442,25.155895,24.926115,24.784542
1620,24.851078,24.584791,25.457907,25.10623
1621,24.955183,24.99764,24.784895,25.262283
1622,25.037304,24.713728,25.337278,24.911686
1623,25.058088,24.740965,25.1777,25.023247
1624,24.834307,24.537878,25.681805,24.94601
1625,25.234022,25.065767,24.606335,25.093872
1626,24.858418,24.983807,25.331856,24.825916
1627,25.114933,25.24052,24.464344,25.180206
1628,25.098995,25.001154,25.150167,24.749683
1629,25.161469,25.479322,24.43448,24.924725
1630,24.83068,24.552866,25.517797,25.098654
1631,24.820524,24.853935,25.497229,24.828308
1632,25.175047,25.41798,24.31799,25.088982
1633,25.079111,24.698563,25.168797,25.053528
1634,24.929249,25.160372,25.038961,24.871414
1635,24.89239,24.826038,25.509314,24.772263
1636,24.871141,24.613295,25.514418,25.001135
1637,25.131369,25.271679,24.430506,25.166452
1638,25.063276,25.150152,25.040764,24.745811
1639,25.155529,25.471016,24.435701,24.937748
1640,25.196207,25.180075,24.457216,25.166506
1641,24.837954,24.591839,25.444899,25.125317
1642,25.205809,24.989521,24.650005,25.15467
1643,24.90208,24.630732,25.569572,24.897615
1644,24.991196,25.010712,25.238626,24.759464
1645,25.033049,25.220013,24.659143,25.087801
1646,25.063885,24.695686,25.166285,25.074144
1647,24.841385,24.526327,25.675667,24.956625
1648,25.222775,25.341782,24.450445,24.984995
1649,24.78564,24.579428,25.57911,25.05582
1650,24.890265,25.237862,25.006897,24.864975
1651,24.997917,24.827425,25.419298,24.755358
1652,25.099546,24.926357,25.213083,24.761019
1653,25.165459,25.473219,24.358252,25.003075
1654,24.948679,24.659737,25.278334,25.113253
1655,25.232792,25.195526,24.743275,24.8284
1656,24.909163,24.52959,25.559135,25.00212
1657,25.079811,24.642202,25.328,24.94999
1658,25.01165,24.626259,25.511084,24.851007
1659,24.888832,24.510454,25.602964,24.997746
1660,24.87363,24.689888,25.630123,24.806358
1661,25.128197,25.368574,24.366987,25.136238
1662,24.819641,25.084703,24.90396,25.191694
1663,24.825886,24.761845,25.59667,24.815596
1664,24.766748,24.76449,25.576302,24.892464
1665,24.901686,24.888811,25.35961,24.8499
1666,24.924622,25.221846,24.858297,24.995237
1667,25.27977,25.138176,24.612268,24.96979
1668,24.853912,24.993317,25.201607,24.95116
1669,25.153574,25.000101,25.040949,24.805374
1670,24.77798,25.00523,25.237537,24.979254
1671,25.238598,25.361809,24.4851,24.914497
1672,25.033464,25.271336,24.622911,25.072289
1673,24.87738,24.601889,25.675592,24.845139
1674,25.139793,25.087524,24.553513,25.219175
1675,25.224442,25.36425,24.36142,25.049892
1676,25.256285,25.300613,24.481667,24.961433
