,0,1,2,3,4,5,6,7
775,0,1,0,0,1,0,1,0
776,1,0,0,1,0,1,0,1
777,1,0,0,1,0,1,0,1
778,1,0,1,0,0,1,0,1
779,0,0,0,0,1,0,1,0
780,1,0,1,0,1,1,0,1
781,1,1,0,0,1,0,1,0
782,0,1,0,0,1,1,1,0
783,1,0,0,1,0,1,0,1
784,1,1,0,0,0,1,0,1
785,1,1,0,0,1,0,1,0
786,1,0,0,0,0,0,0,1
787,1,1,1,0,1,1,1,1
788,1,1,0,0,1,1,1,0
789,1,0,1,0,0,1,0,1
790,1,1,0,0,0,1,1,1
791,1,0,0,0,1,0,1,0
792,0,1,0,0,0,0,0,0
793,0,1,1,0,1,0,1,0
794,1,1,0,0,0,1,0,1
795,1,1,0,0,1,0,0,1
796,1,1,0,0,1,1,1,0
797,1,0,0,0,1,1,0,1
798,1,1,0,0,1,0,1,1
799,1,1,0,0,0,0,1,0
800,1,0,0,1,1,0,1,0
801,1,0,0,0,1,1,1,0
802,0,1,0,0,1,0,0,0
803,1,0,1,0,0,0,0,1
804,1,1,0,0,1,0,1,1
805,1,0,1,0,0,1,0,0
806,1,0,0,0,0,1,0,0
807,1,0,0,0,0,1,0,1
808,1,1,0,0,0,1,1,1
809,1,0,0,1,1,0,1,0
810,1,1,0,0,1,0,1,0
811,1,0,0,0,0,1,0,1
812,1,1,0,0,0,1,0,1
813,0,0,0,0,1,0,1,1
814,1,0,0,0,0,1,0,1
815,1,1,0,0,1,0,0,0
816,0,1,0,1,0,0,1,0
817,1,0,0,0,1,0,1,0
818,1,0,1,0,0,1,0,1
819,1,1,0,0,1,0,1,0
820,1,0,1,0,0,0,0,1
821,1,1,1,1,1,1,1,1
822,1,0,0,0,0,1,0,1
823,1,1,0,1,1,1,0,0
824,1,0,0,0,1,1,1,1
825,1,0,1,1,0,1,0,0
826,1,0,0,0,1,0,1,0
827,1,0,0,1,1,1,0,1
828,1,1,0,0,1,0,0,1
829,1,1,0,0,1,1,1,0
830,1,1,0,0,1,1,0,0
831,1,1,0,0,1,0,0,0
832,1,1,0,0,1,0,0,0
833,1,0,0,0,0,1,0,0
834,1,1,0,0,0,0,1,0
835,1,1,1,0,1,0,0,0
836,1,1,0,0,1,0,1,0
837,1,1,0,0,1,1,1,0
838,1,1,0,0,0,1,0,1
839,1,1,0,1,1,0,1,0
840,1,1,0,0,1,0,1,0
841,1,1,0,0,1,0,1,0
842,1,0,1,0,0,1,0,0
843,1,0,0,0,0,1,0,1
844,0,1,0,0,1,0,1,1
845,1,0,0,1,0,1,0,1
846,1,0,0,0,0,1,0,1
847,1,0,0,0,0,1,0,0
848,1,1,0,0,1,0,1,0
849,1,1,0,0,0,1,1,1
850,1,0,0,0,0,1,0,1
851,1,1,0,1,1,0,1,1
852,1,0,0,1,0,1,1,1
853,1,0,0,0,0,1,0,0
854,1,1,1,0,1,0,0,0
855,1,0,1,0,0,1,0,1
856,1,1,0,0,1,0,1,0
857,1,0,1,0,0,1,0,1
858,1,1,0,0,0,0,1,0
859,1,1,0,0,1,0,1,1
860,1,1,0,0,1,1,1,1
861,1,0,0,0,1,0,1,1
862,1,1,0,0,1,0,1,0
863,1,1,1,1,1,0,1,0
864,1,0,0,1,0,1,0,0
865,1,0,0,0,0,1,0,1
866,1,0,0,1,0,1,0,1
867,1,1,0,0,1,0,1,0
868,1,1,0,0,0,1,0,1
869,0,0,0,0,0,1,1,1
870,1,0,0,0,1,1,1,0
871,1,0,1,1,0,1,0,1
872,1,1,0,0,1,0,1,0
873,1,0,0,0,0,1,0,1
874,1,1,0,0,1,0,0,0
875,1,0,0,0,0,1,0,0
876,1,0,0,0,0,1,0,1
877,1,0,0,1,0,1,0,1
878,1,0,0,0,1,1,0,1
879,1,1,1,0,1,0,1,0
880,1,0,0,0,1,1,0,1
881,1,1,0,0,1,1,0,1
882,1,0,0,0,0,1,1,1
883,1,0,0,0,0,0,0,0
884,1,0,0,1,1,0,0,1
885,0,0,0,0,1,0,0,1
886,1,0,0,1,1,1,0,1
887,1,1,0,0,1,0,1,0
888,1,1,0,0,1,0,1,0
889,1,1,0,0,1,0,1,1
890,1,1,0,0,1,0,1,0
891,1,1,0,1,0,0,1,0
892,1,1,0,0,1,1,1,0
893,1,1,0,0,1,0,1,0
894,1,1,0,1,1,0,1,0
895,1,1,0,0,1,0,1,0
896,1,1,0,0,1,0,1,0
897,1,1,0,1,0,0,1,0
898,1,1,0,0,0,0,1,0
899,1,1,0,0,1,0,1,0
900,1,1,1,0,1,0,1,0
901,1,0,1,1,0,1,1,1
902,1,0,0,0,0,0,0,1
903,1,0,0,0,0,1,0,1
904,1,0,0,0,0,1,0,1
905,1,1,1,0,1,1,1,0
906,1,0,1,0,0,1,0,0
907,0,0,1,0,0,1,0,1
908,1,1,0,0,0,0,1,0
909,1,0,0,0,0,1,0,0
910,0,1,1,0,1,0,1,0
911,1,0,0,0,0,1,1,0
912,0,0,0,0,0,1,0,1
913,1,1,0,0,0,0,0,1
914,1,1,0,0,0,1,0,1
915,1,0,1,1,0,0,0,1
916,1,0,0,1,1,0,1,0
917,0,1,0,1,1,0,0,0
918,1,0,0,0,0,1,0,0
919,1,0,0,1,0,1,0,1
920,1,0,0,0,0,1,0,0
921,0,1,0,0,1,0,0,0
922,0,0,0,0,0,1,0,0
923,1,1,0,1,1,0,0,0
924,1,1,0,0,1,0,0,1
925,1,0,0,0,0,1,1,1
926,1,1,0,1,1,0,1,0
927,1,1,0,1,1,0,1,0
928,1,0,0,0,1,0,0,0
929,1,1,0,1,1,0,1,0
930,1,0,0,0,0,1,0,1
931,1,0,0,0,0,1,0,1
932,1,0,1,0,0,1,1,1
933,1,0,0,0,0,1,0,1
934,1,1,0,0,1,0,1,0
935,1,1,0,0,1,0,1,0
936,0,1,0,0,1,0,1,0
937,1,0,0,0,1,0,1,0
938,1,1,0,0,0,0,1,0
939,1,1,0,0,0,0,1,0
940,1,0,0,0,1,0,1,0
941,1,0,0,0,0,1,0,1
942,1,0,1,0,1,1,0,1
943,1,0,0,0,1,0,0,0
944,0,1,1,0,0,1,0,1
945,1,0,0,0,0,1,0,1
946,1,0,1,1,0,1,0,1
947,1,1,0,0,1,0,0,0
948,0,0,0,0,1,0,0,1
949,1,1,0,0,0,0,1,0
950,1,1,0,1,0,1,0,0
951,0,1,0,0,0,0,1,1
952,1,1,0,0,1,0,0,1
953,1,0,1,0,0,0,0,1
954,0,0,1,0,1,1,0,1
955,1,1,1,1,0,0,1,0
956,1,0,0,1,0,1,0,1
957,1,0,1,0,0,1,1,1
958,1,1,0,0,1,0,1,0
959,1,0,0,0,1,0,1,0
960,1,0,0,0,1,0,1,0
961,0,0,0,0,0,0,1,0
962,1,0,0,0,0,1,0,1
963,1,0,0,0,0,1,0,1
964,1,1,1,0,1,0,1,0
965,1,0,0,0,0,0,0,1
966,1,1,0,0,1,0,0,0
967,1,0,0,0,0,1,0,1
968,1,0,0,0,0,0,0,1
969,1,0,0,0,0,1,0,0
970,1,0,0,0,1,0,1,0
971,0,0,0,0,1,0,1,0
972,1,1,0,0,0,1,1,1
973,1,0,1,0,0,1,0,0
974,0,1,0,0,1,0,1,1
975,1,0,0,0,0,1,0,1
976,1,1,0,0,1,0,1,0
977,1,0,0,1,0,1,0,1
978,1,0,0,1,1,0,1,0
979,1,1,0,0,1,1,0,0
980,1,0,0,0,1,1,0,0
981,1,1,0,0,1,0,1,0
982,1,1,0,0,1,0,1,0
983,1,0,0,0,1,1,0,1
984,1,1,0,0,0,0,1,0
985,1,0,1,0,1,0,0,1
986,1,1,0,0,1,0,1,1
987,1,0,0,1,0,1,0,1
988,1,0,0,0,0,1,0,1
989,1,1,1,0,1,0,1,0
990,0,0,0,0,1,1,0,1
991,0,1,0,1,0,1,0,1
992,1,0,0,0,0,1,0,1
993,1,1,1,0,1,1,1,1
994,1,1,0,0,0,0,0,0
995,1,1,0,0,1,0,0,0
996,1,1,0,0,1,0,1,0
997,1,1,0,0,0,0,1,0
998,1,1,0,0,1,0,1,0
999,1,0,0,0,0,1,0,1
1000,0,0,0,0,0,1,0,1
1001,1,1,0,0,0,1,1,0
1002,1,1,0,0,1,0,1,0
1003,1,0,0,0,0,1,1,0
1004,1,0,0,0,1,1,0,1
1005,1,0,0,0,0,1,1,1
1006,1,0,0,0,0,0,0,0
1007,1,1,0,0,1,1,0,1
1008,1,1,0,1,1,0,1,1
1009,0,0,0,0,0,1,0,1
1010,1,1,0,0,1,1,1,0
1011,1,1,0,0,1,1,1,0
1012,1,0,0,0,0,0,0,1
1013,1,0,0,0,0,0,0,1
1014,0,1,1,0,0,1,1,1
1015,1,0,0,0,1,0,1,0
1016,1,1,1,0,1,0,0,1
1017,1,1,0,0,1,1,1,1
1018,1,1,0,0,1,0,1,1
1019,1,1,0,0,1,0,1,0
1020,1,0,0,0,0,1,1,1
1021,1,1,0,0,0,0,1,0
1022,1,0,0,0,0,0,0,1
1023,1,0,0,0,0,1,0,0
1024,1,0,0,0,0,1,0,1
1025,1,1,0,0,0,1,1,1
1026,1,0,0,0,0,1,0,1
1027,1,1,0,0,0,1,0,1
1028,1,0,0,1,1,1,0,1
1029,1,0,0,1,0,0,1,1
1030,1,0,0,0,0,0,0,1
1031,1,1,1,0,1,0,1,0
1032,1,0,0,0,0,1,1,1
1033,1,1,0,0,1,1,1,0
1034,1,1,1,0,1,0,1,0
1035,1,1,0,0,0,0,1,0
1036,1,0,0,0,0,1,0,1
1037,1,1,0,0,1,1,1,1
1038,0,1,0,0,1,0,1,0
1039,1,0,1,0,0,1,0,1
1040,1,0,0,0,0,0,0,1
1041,1,1,0,0,1,0,1,0
1042,0,1,1,0,0,1,0,1
1043,1,1,0,0,1,0,1,0
1044,1,0,1,0,0,1,0,1
1045,1,0,0,0,0,1,0,1
1046,1,0,1,0,0,1,0,1
1047,0,1,0,0,1,0,0,0
1048,1,1,0,0,1,0,1,1
1049,1,0,0,0,0,1,1,1
1050,1,0,0,0,1,1,1,1
1051,1,1,0,0,1,0,1,1
1052,1,0,0,0,0,1,0,1
1053,0,0,0,0,0,1,0,1
1054,1,1,1,1,1,0,1,0
1055,1,0,1,0,0,1,0,1
1056,1,1,1,0,1,0,1,1
1057,1,0,0,0,0,1,0,1
1058,1,1,0,0,1,0,1,0
1059,0,1,0,0,0,1,0,1
1060,1,1,1,0,0,0,1,0
1061,0,0,0,0,0,1,0,1
1062,1,1,0,1,0,0,0,1
1063,1,1,0,0,1,0,1,0
1064,1,1,0,0,1,0,1,0
1065,1,0,0,0,0,1,0,1
1066,1,1,0,0,1,0,0,0
1067,0,0,0,0,0,1,0,1
1068,1,0,0,0,1,1,0,1
1069,1,0,1,0,1,1,1,1
1070,1,0,0,0,0,1,0,0
1071,1,1,0,0,1,0,1,0
1072,1,0,0,1,0,1,0,1
1073,1,0,0,0,1,1,0,1
1074,1,1,1,1,1,0,1,0
1075,1,0,0,0,0,1,1,0
1076,1,0,0,0,0,1,0,1
1077,1,1,0,0,1,0,1,0
1078,1,1,0,0,1,0,0,0
1079,1,0,0,0,0,0,1,0
1080,1,1,1,0,1,0,1,0
1081,1,0,0,0,0,1,0,1
1082,1,1,0,0,0,0,1,0
1083,1,1,0,0,1,0,1,0
1084,1,1,0,0,0,0,0,1
1085,1,1,0,0,1,0,1,0
1086,1,0,0,0,0,1,0,1
1087,1,0,0,0,0,0,1,1
1088,1,1,0,0,1,0,0,1
1089,1,0,0,0,0,0,0,0
1090,1,0,0,0,0,1,0,0
1091,1,0,0,0,0,0,1,0
1092,0,1,0,0,0,0,1,0
1093,1,0,0,1,0,1,0,0
1094,1,0,0,0,0,1,0,1
1095,1,0,0,0,0,1,0,1
1096,0,0,0,1,0,1,0,1
1097,1,0,0,1,1,0,1,0
1098,1,1,0,0,0,0,0,0
1099,1,1,0,0,1,0,1,0
1100,1,1,0,1,0,1,1,1
1101,0,0,0,0,0,1,0,1
1102,1,1,0,1,0,1,1,1
1103,1,0,0,0,0,1,0,1
1104,1,0,0,0,0,1,0,1
1105,1,1,0,0,1,0,1,1
1106,1,0,0,0,1,1,0,1
1107,1,0,0,0,1,1,0,1
1108,1,0,0,1,0,1,0,1
1109,1,0,0,0,1,0,0,0
1110,1,1,0,0,1,0,1,0
1111,0,1,0,1,0,1,0,1
1112,0,1,0,0,1,0,0,0
1113,1,1,0,0,1,0,1,0
1114,1,0,1,0,1,1,1,1
1115,1,0,0,0,0,1,0,1
1116,1,0,1,0,0,1,0,1
1117,1,0,0,0,0,1,0,1
1118,1,0,0,0,0,1,0,0
1119,1,1,0,0,1,1,1,0
1120,1,1,0,1,0,0,0,0
1121,1,0,0,0,1,1,0,1
1122,0,1,0,0,1,1,1,1
1123,0,0,0,0,0,1,0,1
1124,0,0,1,0,1,0,1,0
1125,1,0,0,1,0,1,1,0
1126,1,0,0,0,0,1,0,1
1127,1,1,0,0,0,0,0,0
1128,1,0,0,0,0,1,0,1
1129,1,0,0,0,0,1,0,1
1130,1,1,1,0,1,0,1,0
1131,1,0,0,1,0,1,0,1
1132,1,1,0,0,1,0,0,0
1133,1,1,0,0,1,0,1,0
1134,1,1,0,0,1,0,0,0
1135,1,1,0,0,0,0,1,0
1136,1,0,0,0,0,1,0,1
1137,1,1,0,0,1,1,1,0
1138,0,0,1,0,0,1,0,0
1139,1,1,0,1,1,0,1,1
1140,0,1,0,0,1,0,1,0
1141,1,1,0,0,1,0,1,0
1142,1,1,0,0,1,0,1,0
1143,1,1,1,0,1,0,1,1
1144,1,0,0,0,0,1,0,0
1145,1,1,0,0,1,0,1,0
1146,1,1,0,0,1,1,1,0
1147,0,0,0,0,0,1,0,0
1148,1,1,0,1,1,0,1,0
1149,1,0,0,0,0,1,0,1
1150,1,0,0,0,0,1,0,1
1151,1,1,0,0,1,0,1,1
1152,0,0,0,1,1,1,0,1
1153,1,1,0,0,1,0,1,1
1154,1,0,0,0,0,0,0,1
1155,1,1,0,0,1,0,1,0
1156,1,1,0,0,0,1,0,1
1157,1,0,0,0,0,1,0,1
1158,1,1,0,0,1,0,1,0
1159,1,1,1,0,1,0,1,0
1160,1,0,0,0,1,0,1,1
1161,1,0,0,0,0,0,0,1
1162,1,0,0,0,0,1,0,1
1163,1,1,1,0,0,0,0,0
1164,1,1,1,0,1,0,1,0
1165,0,1,0,0,1,0,1,1
1166,1,1,0,0,0,0,0,0
1167,1,1,1,0,0,1,1,1
1168,1,0,0,0,0,1,1,1
1169,0,0,0,0,1,1,0,1
1170,1,1,0,1,1,0,1,0
1171,1,1,0,0,1,0,1,1
1172,1,0,0,0,1,0,1,0
1173,1,0,0,0,0,1,0,1
1174,1,0,0,0,0,1,0,1
1175,1,1,0,0,1,0,1,0
1176,1,1,1,0,0,0,1,0
1177,1,0,0,0,1,0,1,0
1178,1,0,0,0,0,0,0,1
1179,1,1,0,0,1,0,1,1
1180,1,1,0,0,1,0,1,0
1181,1,0,0,0,1,0,1,0
1182,1,0,1,1,0,1,0,1
1183,1,1,0,0,1,0,1,0
1184,1,1,0,0,1,0,1,0
1185,1,0,1,0,0,1,1,0
1186,1,1,0,1,0,1,0,1
1187,1,0,0,0,0,0,0,1
1188,1,0,0,1,0,1,0,1
1189,1,0,0,0,0,1,0,0
1190,1,0,0,0,0,1,0,1
1191,1,0,0,0,0,1,0,0
1192,0,1,0,0,1,0,1,0
1193,0,1,0,0,1,0,1,0
1194,1,1,0,0,1,0,1,0
1195,1,0,0,0,1,1,0,1
1196,1,0,1,0,0,1,0,1
1197,1,0,0,1,0,0,0,1
1198,0,0,0,0,0,1,0,0
1199,0,0,1,0,0,1,0,1
1200,1,1,0,0,0,0,1,0
1201,1,0,1,0,0,0,0,1
1202,1,1,0,0,1,0,1,0
1203,1,1,0,0,1,0,1,0
1204,1,0,0,0,1,0,1,0
1205,1,1,0,0,1,1,1,0
1206,1,1,0,0,1,0,1,0
1207,1,0,0,1,1,1,1,0
1208,0,0,0,1,0,1,0,1
1209,0,0,0,1,0,1,0,1
1210,1,1,0,0,1,0,0,0
1211,1,1,0,0,0,0,0,0
1212,1,1,0,0,1,0,1,0
1213,0,1,0,0,1,0,1,1
1214,1,0,0,1,0,1,0,1
1215,1,0,0,0,0,1,0,1
1216,1,0,0,0,0,1,0,0
1217,1,1,0,0,1,0,1,0
1218,1,0,1,1,1,0,1,0
1219,1,1,0,0,0,0,1,0
1220,1,0,0,0,0,1,0,1
1221,1,1,0,0,0,1,1,0
1222,1,1,0,0,1,0,0,0
1223,0,1,0,0,1,0,1,1
1224,1,1,0,0,1,0,1,1
1225,1,1,0,0,1,0,1,0
1226,1,1,0,0,1,1,0,1
1227,1,0,0,0,0,0,0,1
1228,1,0,0,1,0,1,0,1
1229,1,1,0,0,0,0,1,0
1230,1,0,0,0,1,0,1,0
1231,1,1,0,0,1,0,1,0
1232,1,1,1,0,1,1,1,0
1233,1,0,1,0,0,1,0,1
1234,1,0,0,0,0,1,0,1
1235,0,0,0,0,1,0,1,0
1236,1,1,0,0,1,1,1,0
1237,1,1,0,0,1,1,1,0
1238,1,1,0,0,0,0,1,0
1239,1,1,0,0,1,1,1,0
1240,1,0,0,1,0,1,0,1
1241,1,1,0,0,1,0,0,0
1242,1,1,0,1,1,0,1,0
1243,1,0,0,0,0,1,0,1
1244,0,0,0,0,1,1,0,1
1245,1,1,1,0,0,0,1,0
1246,1,0,0,0,0,1,0,0
1247,1,0,0,0,0,1,0,1
1248,1,1,1,1,1,1,0,1
1249,1,1,0,0,1,0,1,0
1250,0,1,0,0,0,1,1,1
1251,0,1,0,0,1,0,1,0
1252,1,0,0,0,0,1,0,0
1253,0,0,0,0,0,0,0,1
1254,1,0,0,0,0,1,1,1
1255,1,0,1,0,0,1,0,1
1256,1,0,0,0,0,1,0,0
1257,0,0,0,0,0,1,0,1
1258,1,1,0,0,1,0,1,0
1259,0,0,1,0,1,1,0,1
1260,1,1,0,1,1,0,1,0
1261,1,0,0,0,0,1,0,0
1262,1,1,0,0,1,0,1,0
1263,1,0,0,0,0,1,1,1
1264,1,0,0,0,0,1,0,1
1265,1,1,0,0,1,0,1,1
1266,0,1,0,1,1,0,1,0
1267,1,1,0,0,1,0,1,0
1268,1,1,0,0,0,1,1,0
1269,1,1,0,0,1,0,1,0
1270,1,0,0,0,1,0,1,0
1271,0,0,0,0,0,1,0,1
1272,1,0,0,0,1,1,0,1
1273,0,1,1,0,1,0,1,0
1274,1,1,0,0,1,0,0,0
1275,1,0,0,0,0,1,0,1
1276,1,1,1,0,1,0,1,0
1277,1,1,1,0,1,1,1,0
1278,1,0,0,0,0,1,1,0
1279,1,1,0,0,1,0,1,0
1280,1,1,1,0,1,0,1,0
1281,1,0,0,0,0,1,0,1
1282,1,1,1,0,1,0,1,1
1283,1,0,0,0,0,0,0,0
1284,1,1,1,0,0,1,1,1
1285,1,1,0,0,1,0,1,0
1286,1,0,1,0,0,1,0,1
1287,1,0,0,0,0,1,0,1
1288,1,0,0,0,0,0,0,1
1289,1,1,0,0,0,0,0,0
1290,0,0,0,0,1,0,1,0
1291,1,0,0,0,0,1,0,1
1292,1,0,0,0,0,1,0,1
1293,1,0,0,0,0,1,0,0
1294,1,0,1,0,1,0,1,0
1295,1,1,0,0,1,1,1,0
1296,1,1,0,0,1,1,1,0
1297,0,0,1,0,0,1,1,1
1298,1,1,0,0,1,1,1,0
1299,1,1,0,0,0,0,1,0
1300,1,0,0,0,0,1,0,1
1301,1,0,0,0,0,1,0,0
1302,1,1,0,0,1,0,1,0
1303,1,1,0,0,1,0,1,0
1304,1,1,0,0,1,0,1,0
1305,1,1,0,0,1,0,1,0
1306,1,1,0,0,0,1,0,1
1307,1,0,1,0,1,0,1,0
1308,1,0,0,0,1,0,1,0
1309,1,0,0,0,0,1,1,1
1310,1,0,0,0,0,0,1,0
1311,1,1,0,0,1,1,1,0
1312,1,0,1,0,0,1,0,1
1313,1,1,0,1,0,0,1,0
1314,1,1,0,0,0,0,1,0
1315,1,0,0,0,0,1,0,1
1316,1,0,0,0,0,1,0,1
1317,0,1,0,1,0,0,1,0
1318,1,1,0,0,1,0,0,1
1319,1,1,0,0,1,0,1,0
1320,1,0,0,0,0,1,0,1
1321,1,0,0,0,1,0,0,0
1322,1,1,0,0,1,0,1,0
1323,1,0,0,0,0,0,0,1
1324,1,1,0,0,1,0,0,0
1325,1,1,0,1,1,1,0,1
1326,1,1,1,0,1,0,1,0
1327,1,1,0,0,1,1,1,0
1328,1,0,0,0,0,1,0,1
1329,1,0,0,1,0,0,1,1
1330,1,0,0,0,1,0,1,0
1331,1,1,0,0,0,0,1,0
1332,1,0,0,0,0,1,0,1
1333,1,0,0,0,0,1,0,1
1334,1,1,0,0,1,0,1,0
1335,0,1,0,0,0,1,0,1
1336,0,0,0,1,0,1,0,1
1337,1,1,0,0,1,0,1,0
1338,1,0,0,0,0,1,0,1
1339,1,0,0,0,0,1,0,1
1340,1,0,0,0,0,0,1,0
1341,0,1,0,0,1,0,0,0
1342,1,1,0,0,1,0,1,0
1343,1,1,1,0,1,0,0,0
1344,0,0,0,0,1,0,0,0
1345,0,0,0,0,0,1,0,1
1346,0,1,0,0,1,1,1,0
1347,1,0,0,1,1,0,1,0
1348,1,1,0,0,0,0,0,1
1349,1,1,0,0,1,0,1,0
1350,1,0,0,0,0,1,0,1
1351,1,0,0,0,0,1,0,1
1352,1,0,0,1,1,0,1,0
1353,1,1,0,0,0,0,1,0
1354,1,0,1,0,1,0,0,1
1355,1,1,0,0,1,0,1,0
1356,1,1,0,0,0,0,0,1
1357,1,1,0,0,1,1,0,1
1358,1,0,0,1,0,0,0,0
1359,0,1,0,1,1,1,1,0
1360,1,0,0,1,0,1,0,1
1361,0,0,0,0,0,1,0,1
1362,1,1,0,1,1,0,1,0
1363,1,1,1,0,1,0,1,0
1364,0,0,0,0,0,1,0,1
1365,1,1,0,0,1,0,1,0
1366,1,0,0,1,0,1,1,1
1367,1,1,0,0,1,1,1,0
1368,0,1,0,0,0,0,1,0
1369,1,1,0,0,0,0,1,0
1370,0,1,0,0,1,0,0,0
1371,1,1,0,0,1,1,0,0
1372,1,0,0,0,0,1,0,1
1373,1,1,0,0,1,0,1,0
1374,1,0,0,0,0,1,0,1
1375,1,0,0,0,1,0,0,0
1376,1,1,0,0,0,0,1,0
1377,1,1,0,0,1,1,0,0
1378,1,0,1,0,1,1,1,0
1379,1,1,0,1,1,1,1,1
1380,1,0,0,0,0,1,1,1
1381,1,1,0,0,0,1,0,1
1382,1,0,0,0,1,0,1,1
1383,1,0,0,1,0,1,0,0
1384,1,1,1,0,0,0,1,0
1385,1,0,0,0,1,0,1,1
1386,1,1,1,0,0,0,1,0
1387,1,0,0,0,0,1,0,1
1388,0,1,0,0,0,0,1,1
1389,1,0,0,1,0,1,0,1
1390,1,0,0,0,1,1,1,0
1391,1,1,0,0,1,1,1,1
1392,0,0,0,0,0,1,1,1
1393,1,1,0,1,1,0,1,0
1394,1,1,0,0,0,0,1,0
1395,0,1,0,0,1,0,0,0
1396,1,0,0,0,0,1,0,1
1397,1,0,0,0,0,1,0,0
1398,1,0,0,1,0,1,1,1
1399,1,1,0,0,0,1,0,1
1400,1,0,0,0,1,0,0,1
1401,1,1,1,0,1,0,1,0
1402,0,0,0,0,0,0,0,1
1403,1,1,0,0,0,1,0,0
1404,1,0,0,0,0,1,1,1
1405,1,0,0,0,1,1,1,0
1406,1,1,0,0,0,0,1,0
1407,1,0,0,0,1,0,1,0
1408,1,1,1,1,1,1,0,1
1409,1,1,0,0,1,0,1,1
1410,1,1,0,0,1,0,1,0
1411,0,0,0,0,0,1,0,0
1412,0,1,0,0,1,0,1,0
1413,1,1,0,0,1,1,1,0
1414,1,1,0,0,1,0,1,0
1415,1,0,0,0,1,0,1,0
1416,1,0,0,0,1,0,1,1
1417,0,0,0,0,0,1,0,1
1418,0,0,0,0,0,1,0,1
1419,1,1,0,0,1,1,1,0
1420,1,1,0,0,1,0,1,0
1421,1,0,0,0,0,1,0,1
1422,1,1,1,0,1,0,1,0
1423,1,1,0,0,1,0,0,0
1424,1,0,0,0,0,1,0,1
1425,1,1,0,1,0,0,1,0
1426,1,1,0,1,1,0,1,0
1427,1,0,0,1,0,1,0,1
1428,1,0,0,0,0,0,0,1
1429,1,0,0,0,1,1,0,1
1430,1,1,0,1,1,0,1,0
1431,1,1,0,0,0,1,0,0
1432,0,0,1,1,1,1,0,1
1433,1,1,0,0,0,1,0,1
1434,1,1,0,0,1,0,1,1
1435,0,1,0,0,0,0,1,1
1436,0,1,0,0,1,0,1,0
1437,1,0,0,0,0,1,0,1
1438,1,0,0,0,0,0,0,1
1439,1,0,1,0,1,0,1,0
1440,1,0,0,1,0,1,0,1
1441,1,0,0,0,0,0,0,1
1442,0,0,1,0,0,1,0,1
1443,1,0,0,0,0,0,0,1
1444,1,1,1,0,1,1,0,0
1445,0,1,0,0,1,0,1,0
1446,1,1,0,0,1,0,0,0
1447,1,0,0,0,0,1,0,1
1448,1,1,0,1,0,1,0,1
1449,1,1,0,0,1,0,1,0
1450,1,1,0,0,1,1,1,0
1451,0,1,0,1,1,0,0,0
1452,1,0,0,0,1,0,1,0
1453,1,0,0,0,1,0,0,0
1454,0,1,0,0,1,1,1,0
1455,1,1,0,0,0,1,1,1
1456,1,0,0,0,0,1,0,1
1457,1,0,0,0,0,1,0,1
1458,1,0,0,0,0,1,0,1
1459,1,0,0,0,0,1,0,0
1460,1,1,1,0,1,0,0,0
1461,1,0,0,0,0,1,0,1
1462,1,1,0,1,1,0,0,0
1463,1,0,0,0,0,0,0,1
1464,1,1,0,0,1,1,1,0
1465,1,1,1,1,1,0,1,0
1466,1,0,0,0,0,0,0,0
1467,1,0,0,0,0,1,0,1
1468,1,1,0,0,1,0,1,0
1469,1,1,0,0,1,0,1,0
1470,1,0,1,0,0,1,0,1
1471,0,0,0,0,0,0,0,1
1472,1,0,0,0,1,1,1,0
1473,1,1,0,0,0,0,1,1
1474,1,1,0,0,1,0,1,1
1475,1,1,1,0,1,0,1,0
1476,1,0,0,0,1,0,0,0
1477,1,1,0,0,0,0,0,1
1478,1,0,0,0,0,1,1,1
1479,1,0,0,0,0,1,0,1
1480,1,0,0,1,0,1,0,0
1481,1,0,0,0,0,1,1,1
1482,1,0,0,0,0,1,0,1
1483,1,0,1,0,1,1,0,1
1484,1,0,1,0,0,1,0,1
1485,1,0,0,0,1,1,0,1
1486,1,1,0,1,1,0,0,1
1487,1,0,0,0,0,1,1,1
1488,1,1,0,0,1,1,1,0
1489,1,0,0,0,0,1,0,0
1490,1,1,0,0,1,0,1,1
1491,1,1,0,1,0,0,1,1
1492,0,1,0,0,1,0,1,0
1493,1,0,0,1,0,1,0,1
1494,1,0,0,0,0,1,1,1
1495,1,1,1,1,1,1,1,1
1496,1,1,0,0,1,0,1,0
1497,1,1,0,0,0,0,1,0
1498,1,0,0,0,0,1,0,1
1499,1,0,0,0,0,1,1,1
1500,1,1,0,0,1,0,1,0
1501,1,0,1,0,1,0,0,0
1502,0,1,0,0,0,1,1,1
1503,1,1,0,0,0,0,1,0
1504,1,1,0,1,1,0,1,0
1505,1,0,0,1,1,1,0,1
1506,0,0,0,0,0,1,0,1
1507,1,0,1,0,0,1,1,1
1508,1,1,0,0,1,1,1,0
1509,1,1,0,0,1,1,1,0
1510,1,1,0,1,1,1,0,0
1511,1,1,0,0,1,0,1,0
1512,1,1,0,0,1,1,1,1
1513,1,0,0,0,0,1,0,0
1514,1,0,0,0,0,0,1,0
1515,1,0,0,0,0,1,0,1
1516,1,0,1,0,0,1,0,1
1517,1,1,0,1,1,0,0,0
1518,1,0,0,0,0,1,0,1
1519,1,1,1,0,1,0,0,0
1520,1,1,0,0,1,0,1,0
1521,1,1,1,0,1,0,1,0
