,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
409,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0
410,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
411,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1
412,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0
413,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
414,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1
415,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
417,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
418,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1
419,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
420,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0
421,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
422,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1
423,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1
424,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0
425,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
426,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1
427,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1
428,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1
429,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1
430,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
431,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0
432,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0
433,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1
434,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
435,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0
436,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
437,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0
438,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1
439,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
440,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0
441,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1
442,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1
443,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
444,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1
445,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1
446,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
447,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1
448,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
449,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1
450,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0
451,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
452,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
453,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
454,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1
455,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1
456,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0
457,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0
458,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1
459,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1
460,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
461,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0
462,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1
463,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0
464,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
465,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1
466,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0
467,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
468,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
469,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
470,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0
471,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0
472,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
473,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1
474,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
475,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
476,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
477,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0
478,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0
479,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
480,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0
481,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1
482,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1
483,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
484,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1
485,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1
486,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
487,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
488,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
489,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
490,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0
491,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
492,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1
493,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1
494,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
495,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
496,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1
497,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
498,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1
499,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
500,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
501,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
502,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0
503,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
504,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0
505,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0
506,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0
507,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
508,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
509,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0
510,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
511,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0
512,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0
513,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1
514,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0
515,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
516,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
517,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0
518,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
519,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1
520,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1
521,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0
522,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1
523,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0
524,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0
525,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0
526,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1
527,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
528,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1
529,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1
530,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
531,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1
532,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
533,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0
534,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1
535,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0
536,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1
537,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1
538,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0
539,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1
540,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
541,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
542,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0
543,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
544,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
545,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
546,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0
547,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1
548,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0
549,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
550,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
551,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0
552,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0
553,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1
554,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
555,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0
556,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
557,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
558,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
559,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0
560,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
561,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
562,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
563,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
564,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
565,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1
566,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0
567,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
568,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
569,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0
570,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
571,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0
572,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
573,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1
574,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0
575,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
576,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
577,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
578,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0
579,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1
580,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1
581,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0
582,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1
583,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1
584,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1
585,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
586,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
587,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0
588,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1
589,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1
590,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0
591,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0
592,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0
593,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1
594,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1
595,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
596,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1
597,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
598,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1
599,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0
600,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1
601,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1
602,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1
603,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
604,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0
605,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1
606,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1
607,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0
608,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0
609,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0
610,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
611,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1
612,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
613,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0
614,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0
615,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
616,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0
617,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
618,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0
619,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1
620,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
621,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
622,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
623,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
624,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1
625,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1
626,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0
627,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0
628,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1
629,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
630,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
631,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
632,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1
633,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
634,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
635,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1
636,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1
637,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0
638,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0
639,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
640,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1
641,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
642,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1
643,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
644,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1
645,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
646,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0
647,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1
648,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0
649,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
650,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1
651,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1
652,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1
653,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0
654,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
655,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1
656,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1
657,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
658,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1
659,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0
660,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0
661,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1
662,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1
663,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
664,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0
665,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1
666,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
667,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1
668,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
669,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1
670,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1
671,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
672,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
673,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1
674,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0
675,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1
676,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
677,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1
678,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1
679,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1
680,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0
681,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
682,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1
683,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
684,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
685,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
686,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
687,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1
688,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
689,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
690,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
691,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
692,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0
693,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1
694,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
695,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
696,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
697,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
698,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1
699,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1
700,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0
701,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
702,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1
703,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0
704,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
705,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0
706,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0
707,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
708,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0
709,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1
710,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
711,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
712,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1
713,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1
714,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1
715,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1
716,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1
717,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1
718,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1
719,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1
720,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
721,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
722,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1
723,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
724,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1
725,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
726,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0
727,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0
728,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
729,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
730,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
731,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1
732,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
733,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
734,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
735,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
736,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0
737,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1
738,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
739,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
740,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0
741,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1
742,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0
743,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1
744,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1
745,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
746,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0
747,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
748,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1
749,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1
750,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
751,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0
752,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
753,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1
754,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1
755,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
756,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0
757,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
758,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1
759,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
760,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
761,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
762,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1
763,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0
764,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0
765,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0
766,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0
767,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0
768,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0
769,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1
770,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0
771,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
772,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1
773,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
774,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
775,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0
776,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
777,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1
778,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1
779,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
780,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
781,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
782,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1
783,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0
784,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1
785,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
786,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
787,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1
788,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1
789,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1
790,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1
791,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1
792,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
793,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0
794,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0
795,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1
796,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0
797,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
798,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
799,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1
800,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0
801,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
802,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1
803,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1
804,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0
805,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1
806,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
807,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1
808,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
809,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
810,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
811,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
812,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1
813,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1
814,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0
815,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
816,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1
817,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
818,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
