,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
409,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1
410,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
411,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0
412,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1
413,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0
414,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0
415,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1
416,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1
417,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
418,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
419,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0
420,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1
421,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0
422,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0
423,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0
424,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1
425,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0
426,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1
427,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1
428,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
429,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
430,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1
431,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
432,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1
433,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
434,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
435,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
436,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1
437,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1
438,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1
439,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
440,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0
441,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0
442,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
443,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0
444,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1
445,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0
446,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
447,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0
448,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0
449,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
450,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
451,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1
452,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0
453,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1
454,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1
455,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0
456,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0
457,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0
458,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0
459,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0
460,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0
461,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0
462,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
463,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1
464,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1
465,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0
466,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1
467,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1
468,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
469,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0
470,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
471,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0
472,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0
473,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1
474,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0
475,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1
476,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1
477,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
478,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0
479,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1
480,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0
481,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0
482,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1
483,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1
484,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
485,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
486,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
487,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
488,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0
489,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1
490,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
491,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1
492,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0
493,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
494,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
495,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1
496,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1
497,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1
498,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0
499,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1
500,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1
501,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1
502,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1
503,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1
504,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1
505,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0
506,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1
507,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
508,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0
509,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1
510,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
511,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1
512,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0
513,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0
514,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1
515,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1
516,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0
517,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0
518,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1
519,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1
520,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1
521,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0
522,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0
523,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0
524,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0
525,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1
526,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0
527,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0
528,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1
529,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
530,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1
531,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0
532,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1
533,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1
534,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1
535,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
536,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1
537,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1
538,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0
539,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1
540,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
541,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
542,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1
543,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
544,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1
545,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0
546,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0
547,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0
548,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0
549,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0
550,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1
551,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0
552,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0
553,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
554,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1
555,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1
556,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1
557,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
558,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0
559,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
560,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1
561,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1
562,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1
563,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1
564,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
565,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
566,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1
567,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1
568,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0
569,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0
570,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1
571,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0
572,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
573,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0
574,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0
575,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1
576,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
577,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
578,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0
579,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0
580,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1
581,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
582,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0
583,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1
584,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1
585,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1
586,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
587,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1
588,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1
589,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0
590,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0
591,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0
592,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
593,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1
594,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1
595,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1
596,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0
597,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1
598,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
599,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1
600,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
601,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1
602,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0
603,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
604,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1
605,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
606,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1
607,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1
608,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0
609,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1
610,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1
611,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
612,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1
613,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0
614,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1
615,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1
616,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
617,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0
618,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0
619,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0
620,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1
621,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1
622,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1
623,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0
624,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1
625,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
626,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1
627,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0
628,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
629,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
630,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0
631,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1
632,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1
633,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1
634,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1
635,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0
636,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1
637,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
638,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0
639,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1
640,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0
641,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
642,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1
643,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0
644,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1
645,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0
646,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1
647,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
648,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0
649,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1
650,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0
651,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0
652,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0
653,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0
654,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0
655,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0
656,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0
657,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1
658,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1
659,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0
660,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0
661,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
662,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1
663,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
664,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1
665,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
666,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1
667,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0
668,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
669,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
670,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1
671,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0
672,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
673,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
674,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0
675,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
676,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1
677,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
678,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0
679,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1
680,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
681,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1
682,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0
683,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1
684,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1
685,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0
686,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1
687,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0
688,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1
689,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0
690,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0
691,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0
692,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
693,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
694,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
695,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1
696,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
697,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0
698,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
699,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
700,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1
701,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
702,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
703,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1
704,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1
705,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1
706,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
707,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0
708,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0
709,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1
710,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
711,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1
712,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1
713,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1
714,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0
715,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0
716,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1
717,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1
718,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0
719,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0
720,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
721,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0
722,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0
723,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1
724,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1
725,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
726,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1
727,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1
728,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
729,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0
730,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0
731,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
732,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
733,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1
734,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
735,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1
736,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1
737,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0
738,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1
739,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
740,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0
741,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0
742,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
743,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1
744,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1
745,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
746,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0
747,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
748,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1
749,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0
750,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0
751,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1
752,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1
753,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1
754,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
755,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1
756,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0
757,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1
758,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0
759,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1
760,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
761,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
762,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
763,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0
764,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0
765,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1
766,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
767,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1
768,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1
769,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
770,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
771,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0
772,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1
773,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1
774,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
775,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1
776,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1
777,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1
778,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
779,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0
780,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0
781,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0
782,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1
783,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0
784,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1
785,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1
786,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0
787,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
788,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1
789,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0
790,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1
791,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
792,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0
793,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
794,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0
795,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1
796,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0
797,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1
798,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1
799,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
800,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0
801,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
802,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0
803,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0
804,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0
805,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0
806,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
807,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0
808,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1
809,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0
810,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1
811,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
812,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
813,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0
814,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1
815,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1
816,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
817,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0
818,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
